# Renewables.ninja Solar PV (Point API) - 0.735, 116.481 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "0.73496", "lon": "116.48085", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.455,0.333,0.223,24.746
2020-01-01 01:00,2020-01-01 09:00,0.569,0.414,0.305,26.397
2020-01-01 02:00,2020-01-01 10:00,0.599,0.385,0.383,27.804
2020-01-01 03:00,2020-01-01 11:00,0.582,0.298,0.449,28.482
2020-01-01 04:00,2020-01-01 12:00,0.540,0.215,0.471,28.690
2020-01-01 05:00,2020-01-01 13:00,0.456,0.135,0.435,28.503
2020-01-01 06:00,2020-01-01 14:00,0.326,0.067,0.334,28.132
2020-01-01 07:00,2020-01-01 15:00,0.183,0.027,0.201,27.622
2020-01-01 08:00,2020-01-01 16:00,0.075,0.011,0.092,27.032
2020-01-01 09:00,2020-01-01 17:00,0.015,0.005,0.025,26.412
2020-01-01 10:00,2020-01-01 18:00,0,0,0,25.697
2020-01-01 11:00,2020-01-01 19:00,0,0,0,25.239
2020-01-01 12:00,2020-01-01 20:00,0,0,0,24.961
2020-01-01 13:00,2020-01-01 21:00,0,0,0,24.712
2020-01-01 14:00,2020-01-01 22:00,0,0,0,24.492
2020-01-01 15:00,2020-01-01 23:00,0,0,0,24.257
2020-01-01 16:00,2020-01-02 00:00,0,0,0,24.050
2020-01-01 17:00,2020-01-02 01:00,0,0,0,23.738
2020-01-01 18:00,2020-01-02 02:00,0,0,0,23.464
2020-01-01 19:00,2020-01-02 03:00,0,0,0,23.318
2020-01-01 20:00,2020-01-02 04:00,0,0,0,23.127
2020-01-01 21:00,2020-01-02 05:00,0,0,0,22.950
2020-01-01 22:00,2020-01-02 06:00,0.004,0.004,0.009,22.835
2020-01-01 23:00,2020-01-02 07:00,0.053,0.012,0.063,23.218
2020-01-02 00:00,2020-01-02 08:00,0.146,0.025,0.157,23.877
2020-01-02 01:00,2020-01-02 09:00,0.263,0.047,0.271,24.798
2020-01-02 02:00,2020-01-02 10:00,0.389,0.089,0.386,25.840
2020-01-02 03:00,2020-01-02 11:00,0.488,0.149,0.460,27.144
2020-01-02 04:00,2020-01-02 12:00,0.534,0.201,0.476,28.175
2020-01-02 05:00,2020-01-02 13:00,0.540,0.243,0.443,28.654
2020-01-02 06:00,2020-01-02 14:00,0.506,0.263,0.375,28.700
2020-01-02 07:00,2020-01-02 15:00,0.359,0.160,0.283,28.262
2020-01-02 08:00,2020-01-02 16:00,0.159,0.052,0.148,27.503
2020-01-02 09:00,2020-01-02 17:00,0.029,0.011,0.037,26.589
2020-01-02 10:00,2020-01-02 18:00,0,0,0.001,25.713
2020-01-02 11:00,2020-01-02 19:00,0,0,0,25.182
2020-01-02 12:00,2020-01-02 20:00,0,0,0,24.841
2020-01-02 13:00,2020-01-02 21:00,0,0,0,24.501
2020-01-02 14:00,2020-01-02 22:00,0,0,0,24.075
2020-01-02 15:00,2020-01-02 23:00,0,0,0,23.829
2020-01-02 16:00,2020-01-03 00:00,0,0,0,23.683
