# Renewables.ninja Solar PV (Point API) - -2.985, 110.677 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-2.984733", "lon": "110.677264", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.084,0.010,0.103,25.978
2020-01-01 01:00,2020-01-01 08:00,0.148,0.012,0.174,26.287
2020-01-01 02:00,2020-01-01 09:00,0.222,0.017,0.256,26.665
2020-01-01 03:00,2020-01-01 10:00,0.293,0.024,0.334,27.144
2020-01-01 04:00,2020-01-01 11:00,0.336,0.031,0.381,27.609
2020-01-01 05:00,2020-01-01 12:00,0.354,0.040,0.395,27.961
2020-01-01 06:00,2020-01-01 13:00,0.342,0.051,0.370,28.191
2020-01-01 07:00,2020-01-01 14:00,0.290,0.057,0.300,28.239
2020-01-01 08:00,2020-01-01 15:00,0.221,0.063,0.210,28.122
2020-01-01 09:00,2020-01-01 16:00,0.110,0.043,0.101,27.862
2020-01-01 10:00,2020-01-01 17:00,0.013,0.014,0.014,27.385
2020-01-01 11:00,2020-01-01 18:00,0,0,0,27.009
2020-01-01 12:00,2020-01-01 19:00,0,0,0,26.896
2020-01-01 13:00,2020-01-01 20:00,0,0,0,26.827
2020-01-01 14:00,2020-01-01 21:00,0,0,0,26.743
2020-01-01 15:00,2020-01-01 22:00,0,0,0,26.646
2020-01-01 16:00,2020-01-01 23:00,0,0,0,26.522
2020-01-01 17:00,2020-01-02 00:00,0,0,0,26.410
2020-01-01 18:00,2020-01-02 01:00,0,0,0,26.317
2020-01-01 19:00,2020-01-02 02:00,0,0,0,26.276
2020-01-01 20:00,2020-01-02 03:00,0,0,0,26.262
2020-01-01 21:00,2020-01-02 04:00,0,0,0,26.266
2020-01-01 22:00,2020-01-02 05:00,0,0.002,0.003,26.267
2020-01-01 23:00,2020-01-02 06:00,0.045,0.015,0.054,26.571
2020-01-02 00:00,2020-01-02 07:00,0.148,0.032,0.155,26.951
2020-01-02 01:00,2020-01-02 08:00,0.260,0.050,0.268,27.357
2020-01-02 02:00,2020-01-02 09:00,0.311,0.043,0.339,27.868
2020-01-02 03:00,2020-01-02 10:00,0.329,0.033,0.372,28.175
2020-01-02 04:00,2020-01-02 11:00,0.333,0.029,0.382,28.329
2020-01-02 05:00,2020-01-02 12:00,0.293,0.021,0.340,28.260
2020-01-02 06:00,2020-01-02 13:00,0.245,0.018,0.284,28.102
2020-01-02 07:00,2020-01-02 14:00,0.178,0.014,0.209,27.916
2020-01-02 08:00,2020-01-02 15:00,0.103,0.010,0.127,27.685
2020-01-02 09:00,2020-01-02 16:00,0.041,0.007,0.057,27.436
2020-01-02 10:00,2020-01-02 17:00,0.002,0.002,0.008,27.158
2020-01-02 11:00,2020-01-02 18:00,0,0,0,27.030
2020-01-02 12:00,2020-01-02 19:00,0,0,0,26.995
2020-01-02 13:00,2020-01-02 20:00,0,0,0,26.979
2020-01-02 14:00,2020-01-02 21:00,0,0,0,26.958
2020-01-02 15:00,2020-01-02 22:00,0,0,0,26.869
2020-01-02 16:00,2020-01-02 23:00,0,0,0,26.717
2020-01-02 17:00,2020-01-03 00:00,0,0,0,26.552
2020-01-02 18:00,2020-01-03 01:00,0,0,0,26.362
2020-01-02 19:00,2020-01-03 02:00,0,0,0,26.154
2020-01-02 20:00,2020-01-03 03:00,0,0,0,25.998
2020-01-02 21:00,2020-01-03 04:00,0,0,0,25.853
2020-01-02 22:00,2020-01-03 05:00,0,0.001,0.002,25.744
2020-01-02 23:00,2020-01-03 06:00,0.025,0.006,0.037,25.927
2020-01-03 00:00,2020-01-03 07:00,0.089,0.011,0.108,26.231
2020-01-03 01:00,2020-01-03 08:00,0.179,0.019,0.203,26.666
2020-01-03 02:00,2020-01-03 09:00,0.267,0.028,0.299,27.094
