# Renewables.ninja Solar PV (Point API) - -1.662, 110.441 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-1.661998", "lon": "110.44111", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.152,0.040,0.150,24.753
2020-01-01 01:00,2020-01-01 08:00,0.221,0.038,0.232,25.414
2020-01-01 02:00,2020-01-01 09:00,0.284,0.038,0.307,26.034
2020-01-01 03:00,2020-01-01 10:00,0.342,0.045,0.374,26.876
2020-01-01 04:00,2020-01-01 11:00,0.381,0.054,0.415,27.575
2020-01-01 05:00,2020-01-01 12:00,0.412,0.078,0.432,28.077
2020-01-01 06:00,2020-01-01 13:00,0.435,0.131,0.411,28.431
2020-01-01 07:00,2020-01-01 14:00,0.405,0.170,0.333,28.486
2020-01-01 08:00,2020-01-01 15:00,0.314,0.159,0.228,28.191
2020-01-01 09:00,2020-01-01 16:00,0.158,0.089,0.111,27.616
2020-01-01 10:00,2020-01-01 17:00,0.022,0.025,0.015,26.761
2020-01-01 11:00,2020-01-01 18:00,0,0,0,25.975
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.669
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.467
2020-01-01 14:00,2020-01-01 21:00,0,0,0,25.287
2020-01-01 15:00,2020-01-01 22:00,0,0,0,25.128
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.968
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.810
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.650
2020-01-01 19:00,2020-01-02 02:00,0,0,0,24.490
2020-01-01 20:00,2020-01-02 03:00,0,0,0,24.373
2020-01-01 21:00,2020-01-02 04:00,0,0,0,24.299
2020-01-01 22:00,2020-01-02 05:00,0,0.002,0.003,24.321
2020-01-01 23:00,2020-01-02 06:00,0.058,0.025,0.057,24.902
2020-01-02 00:00,2020-01-02 07:00,0.155,0.038,0.156,25.676
2020-01-02 01:00,2020-01-02 08:00,0.241,0.044,0.252,26.491
2020-01-02 02:00,2020-01-02 09:00,0.294,0.038,0.321,27.202
2020-01-02 03:00,2020-01-02 10:00,0.342,0.040,0.381,27.592
2020-01-02 04:00,2020-01-02 11:00,0.367,0.042,0.411,27.989
2020-01-02 05:00,2020-01-02 12:00,0.333,0.033,0.376,28.197
2020-01-02 06:00,2020-01-02 13:00,0.287,0.029,0.323,28.216
2020-01-02 07:00,2020-01-02 14:00,0.216,0.024,0.243,28.046
2020-01-02 08:00,2020-01-02 15:00,0.144,0.022,0.162,27.794
2020-01-02 09:00,2020-01-02 16:00,0.054,0.011,0.067,27.442
2020-01-02 10:00,2020-01-02 17:00,0.002,0.002,0.007,26.945
2020-01-02 11:00,2020-01-02 18:00,0,0,0,26.493
2020-01-02 12:00,2020-01-02 19:00,0,0,0,26.238
2020-01-02 13:00,2020-01-02 20:00,0,0,0,26.025
2020-01-02 14:00,2020-01-02 21:00,0,0,0,25.837
2020-01-02 15:00,2020-01-02 22:00,0,0,0,25.625
2020-01-02 16:00,2020-01-02 23:00,0,0,0,25.350
2020-01-02 17:00,2020-01-03 00:00,0,0,0,25.099
2020-01-02 18:00,2020-01-03 01:00,0,0,0,24.956
2020-01-02 19:00,2020-01-03 02:00,0,0,0,24.849
2020-01-02 20:00,2020-01-03 03:00,0,0,0,24.536
2020-01-02 21:00,2020-01-03 04:00,0,0,0,24.330
2020-01-02 22:00,2020-01-03 05:00,0,0,0.002,24.273
2020-01-02 23:00,2020-01-03 06:00,0.020,0.005,0.032,24.561
2020-01-03 00:00,2020-01-03 07:00,0.077,0.009,0.095,25.106
2020-01-03 01:00,2020-01-03 08:00,0.152,0.014,0.176,25.429
2020-01-03 02:00,2020-01-03 09:00,0.229,0.020,0.261,25.907
