# Renewables.ninja Solar PV (Point API) - 3.080, 117.438 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "3.0802", "lon": "117.4384", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.283,0.129,0.217,26.781
2020-01-01 01:00,2020-01-01 09:00,0.395,0.166,0.320,27.336
2020-01-01 02:00,2020-01-01 10:00,0.475,0.194,0.400,27.967
2020-01-01 03:00,2020-01-01 11:00,0.528,0.222,0.446,28.424
2020-01-01 04:00,2020-01-01 12:00,0.541,0.235,0.453,28.675
2020-01-01 05:00,2020-01-01 13:00,0.512,0.225,0.422,28.745
2020-01-01 06:00,2020-01-01 14:00,0.440,0.193,0.356,28.668
2020-01-01 07:00,2020-01-01 15:00,0.269,0.088,0.244,28.424
2020-01-01 08:00,2020-01-01 16:00,0.101,0.025,0.109,27.937
2020-01-01 09:00,2020-01-01 17:00,0.017,0.008,0.025,27.346
2020-01-01 10:00,2020-01-01 18:00,0,0,0,26.900
2020-01-01 11:00,2020-01-01 19:00,0,0,0,26.705
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.545
2020-01-01 13:00,2020-01-01 21:00,0,0,0,26.366
2020-01-01 14:00,2020-01-01 22:00,0,0,0,26.189
2020-01-01 15:00,2020-01-01 23:00,0,0,0,25.986
