# Renewables.ninja Solar PV (Point API) - 3.140, 116.458 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "3.1405", "lon": "116.4578", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.290,0.142,0.207,23.379
2020-01-01 01:00,2020-01-01 09:00,0.458,0.253,0.306,24.360
2020-01-01 02:00,2020-01-01 10:00,0.570,0.351,0.366,25.678
2020-01-01 03:00,2020-01-01 11:00,0.619,0.394,0.398,26.629
2020-01-01 04:00,2020-01-01 12:00,0.625,0.398,0.406,27.090
2020-01-01 05:00,2020-01-01 13:00,0.594,0.371,0.388,27.203
2020-01-01 06:00,2020-01-01 14:00,0.525,0.317,0.341,26.999
2020-01-01 07:00,2020-01-01 15:00,0.360,0.178,0.263,26.507
2020-01-01 08:00,2020-01-01 16:00,0.154,0.057,0.137,25.751
2020-01-01 09:00,2020-01-01 17:00,0.024,0.011,0.031,24.852
2020-01-01 10:00,2020-01-01 18:00,0,0,0,24.018
2020-01-01 11:00,2020-01-01 19:00,0,0,0,23.546
2020-01-01 12:00,2020-01-01 20:00,0,0,0,23.262
2020-01-01 13:00,2020-01-01 21:00,0,0,0,23.062
2020-01-01 14:00,2020-01-01 22:00,0,0,0,22.883
2020-01-01 15:00,2020-01-01 23:00,0,0,0,22.695
2020-01-01 16:00,2020-01-02 00:00,0,0,0,22.527
2020-01-01 17:00,2020-01-02 01:00,0,0,0,22.344
2020-01-01 18:00,2020-01-02 02:00,0,0,0,22.148
2020-01-01 19:00,2020-01-02 03:00,0,0,0,21.923
