# Renewables.ninja Solar PV (Point API) - 2.444, 117.944 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "2.4437", "lon": "117.9437", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.244,0.087,0.213,27.129
2020-01-01 01:00,2020-01-01 09:00,0.365,0.125,0.322,27.488
2020-01-01 02:00,2020-01-01 10:00,0.461,0.165,0.409,27.890
2020-01-01 03:00,2020-01-01 11:00,0.524,0.205,0.457,28.258
2020-01-01 04:00,2020-01-01 12:00,0.540,0.222,0.463,28.419
2020-01-01 05:00,2020-01-01 13:00,0.494,0.191,0.431,28.415
2020-01-01 06:00,2020-01-01 14:00,0.371,0.111,0.348,28.236
2020-01-01 07:00,2020-01-01 15:00,0.192,0.036,0.204,27.903
2020-01-01 08:00,2020-01-01 16:00,0.069,0.011,0.085,27.501
2020-01-01 09:00,2020-01-01 17:00,0.009,0.004,0.018,27.166
2020-01-01 10:00,2020-01-01 18:00,0,0,0,27.010
2020-01-01 11:00,2020-01-01 19:00,0,0,0,26.997
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.944
2020-01-01 13:00,2020-01-01 21:00,0,0,0,26.853
2020-01-01 14:00,2020-01-01 22:00,0,0,0,26.747
2020-01-01 15:00,2020-01-01 23:00,0,0,0,26.596
2020-01-01 16:00,2020-01-02 00:00,0,0,0,26.459
2020-01-01 17:00,2020-01-02 01:00,0,0,0,26.322
2020-01-01 18:00,2020-01-02 02:00,0,0,0,26.173
2020-01-01 19:00,2020-01-02 03:00,0,0,0,26.029
2020-01-01 20:00,2020-01-02 04:00,0,0,0,25.917
2020-01-01 21:00,2020-01-02 05:00,0,0,0,25.812
2020-01-01 22:00,2020-01-02 06:00,0.028,0.028,0.019,25.786
2020-01-01 23:00,2020-01-02 07:00,0.147,0.074,0.111,26.084
2020-01-02 00:00,2020-01-02 08:00,0.336,0.180,0.231,26.572
2020-01-02 01:00,2020-01-02 09:00,0.488,0.283,0.327,27.253
2020-01-02 02:00,2020-01-02 10:00,0.573,0.338,0.392,27.889
2020-01-02 03:00,2020-01-02 11:00,0.602,0.342,0.434,28.260
2020-01-02 04:00,2020-01-02 12:00,0.604,0.337,0.441,28.450
2020-01-02 05:00,2020-01-02 13:00,0.541,0.264,0.424,28.484
2020-01-02 06:00,2020-01-02 14:00,0.390,0.130,0.352,28.318
2020-01-02 07:00,2020-01-02 15:00,0.195,0.037,0.206,27.907
2020-01-02 08:00,2020-01-02 16:00,0.072,0.012,0.087,27.393
