# Renewables.ninja Solar PV (Point API) - -2.922, 116.102 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-2.92219", "lon": "116.101828", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.139,0.018,0.159,26.336
2020-01-01 01:00,2020-01-01 09:00,0.219,0.023,0.247,26.789
2020-01-01 02:00,2020-01-01 10:00,0.295,0.029,0.332,27.395
2020-01-01 03:00,2020-01-01 11:00,0.326,0.029,0.372,27.826
2020-01-01 04:00,2020-01-01 12:00,0.343,0.031,0.391,28.137
2020-01-01 05:00,2020-01-01 13:00,0.303,0.025,0.347,28.245
2020-01-01 06:00,2020-01-01 14:00,0.237,0.019,0.274,28.184
2020-01-01 07:00,2020-01-01 15:00,0.153,0.013,0.182,27.971
2020-01-01 08:00,2020-01-01 16:00,0.075,0.008,0.096,27.751
2020-01-01 09:00,2020-01-01 17:00,0.019,0.004,0.032,27.395
2020-01-01 10:00,2020-01-01 18:00,0,0,0.001,27.248
2020-01-01 11:00,2020-01-01 19:00,0,0,0,27.081
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.751
2020-01-01 13:00,2020-01-01 21:00,0,0,0,26.328
2020-01-01 14:00,2020-01-01 22:00,0,0,0,25.817
2020-01-01 15:00,2020-01-01 23:00,0,0,0,25.414
2020-01-01 16:00,2020-01-02 00:00,0,0,0,25.152
2020-01-01 17:00,2020-01-02 01:00,0,0,0,24.950
2020-01-01 18:00,2020-01-02 02:00,0,0,0,24.830
2020-01-01 19:00,2020-01-02 03:00,0,0,0,24.732
2020-01-01 20:00,2020-01-02 04:00,0,0,0,24.647
2020-01-01 21:00,2020-01-02 05:00,0,0,0,24.620
2020-01-01 22:00,2020-01-02 06:00,0.007,0.006,0.013,24.694
2020-01-01 23:00,2020-01-02 07:00,0.058,0.011,0.072,25.376
2020-01-02 00:00,2020-01-02 08:00,0.136,0.020,0.154,26.112
2020-01-02 01:00,2020-01-02 09:00,0.220,0.026,0.244,26.657
2020-01-02 02:00,2020-01-02 10:00,0.319,0.042,0.348,27.303
2020-01-02 03:00,2020-01-02 11:00,0.392,0.060,0.424,27.881
2020-01-02 04:00,2020-01-02 12:00,0.427,0.075,0.455,28.285
2020-01-02 05:00,2020-01-02 13:00,0.408,0.077,0.429,28.509
2020-01-02 06:00,2020-01-02 14:00,0.369,0.084,0.372,28.574
2020-01-02 07:00,2020-01-02 15:00,0.268,0.063,0.267,28.390
2020-01-02 08:00,2020-01-02 16:00,0.155,0.041,0.155,27.853
2020-01-02 09:00,2020-01-02 17:00,0.055,0.023,0.057,27.451
2020-01-02 10:00,2020-01-02 18:00,0,0.001,0.002,26.988
2020-01-02 11:00,2020-01-02 19:00,0,0,0,26.489
2020-01-02 12:00,2020-01-02 20:00,0,0,0,26.069
