# Renewables.ninja Solar PV (Point API) - -4.156, 114.674 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-4.155775", "lon": "114.6736", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.154,0.025,0.169,27.291
2020-01-01 01:00,2020-01-01 09:00,0.233,0.029,0.259,27.471
2020-01-01 02:00,2020-01-01 10:00,0.290,0.028,0.327,27.590
2020-01-01 03:00,2020-01-01 11:00,0.319,0.026,0.365,27.673
2020-01-01 04:00,2020-01-01 12:00,0.314,0.023,0.363,27.738
2020-01-01 05:00,2020-01-01 13:00,0.283,0.019,0.328,27.766
2020-01-01 06:00,2020-01-01 14:00,0.235,0.017,0.273,27.772
2020-01-01 07:00,2020-01-01 15:00,0.170,0.015,0.199,27.735
2020-01-01 08:00,2020-01-01 16:00,0.091,0.010,0.112,27.652
2020-01-01 09:00,2020-01-01 17:00,0.028,0.005,0.042,27.559
2020-01-01 10:00,2020-01-01 18:00,0,0.001,0.003,27.445
2020-01-01 11:00,2020-01-01 19:00,0,0,0,27.388
2020-01-01 12:00,2020-01-01 20:00,0,0,0,27.377
2020-01-01 13:00,2020-01-01 21:00,0,0,0,27.379
2020-01-01 14:00,2020-01-01 22:00,0,0,0,27.376
2020-01-01 15:00,2020-01-01 23:00,0,0,0,27.354
2020-01-01 16:00,2020-01-02 00:00,0,0,0,27.302
2020-01-01 17:00,2020-01-02 01:00,0,0,0,27.256
2020-01-01 18:00,2020-01-02 02:00,0,0,0,27.221
2020-01-01 19:00,2020-01-02 03:00,0,0,0,27.203
2020-01-01 20:00,2020-01-02 04:00,0,0,0,27.192
2020-01-01 21:00,2020-01-02 05:00,0,0,0,27.203
2020-01-01 22:00,2020-01-02 06:00,0.004,0.004,0.010,27.246
2020-01-01 23:00,2020-01-02 07:00,0.051,0.010,0.065,27.461
2020-01-02 00:00,2020-01-02 08:00,0.117,0.013,0.138,27.587
2020-01-02 01:00,2020-01-02 09:00,0.190,0.017,0.220,27.592
2020-01-02 02:00,2020-01-02 10:00,0.264,0.022,0.303,27.659
2020-01-02 03:00,2020-01-02 11:00,0.298,0.022,0.344,27.720
2020-01-02 04:00,2020-01-02 12:00,0.307,0.022,0.355,27.742
2020-01-02 05:00,2020-01-02 13:00,0.303,0.024,0.348,27.752
2020-01-02 06:00,2020-01-02 14:00,0.262,0.024,0.299,27.742
2020-01-02 07:00,2020-01-02 15:00,0.199,0.022,0.225,27.721
2020-01-02 08:00,2020-01-02 16:00,0.115,0.016,0.134,27.664
2020-01-02 09:00,2020-01-02 17:00,0.041,0.010,0.053,27.548
2020-01-02 10:00,2020-01-02 18:00,0,0.001,0.004,27.344
