# Renewables.ninja Solar PV (Point API) - -0.424, 116.305 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-0.42406", "lon": "116.30507", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.387,0.243,0.230,25.909
2020-01-01 01:00,2020-01-01 09:00,0.547,0.379,0.312,27.045
2020-01-01 02:00,2020-01-01 10:00,0.620,0.430,0.371,28.350
2020-01-01 03:00,2020-01-01 11:00,0.635,0.408,0.420,29.162
2020-01-01 04:00,2020-01-01 12:00,0.607,0.336,0.451,29.440
2020-01-01 05:00,2020-01-01 13:00,0.538,0.246,0.441,29.425
2020-01-01 06:00,2020-01-01 14:00,0.396,0.124,0.369,29.148
2020-01-01 07:00,2020-01-01 15:00,0.219,0.043,0.229,28.700
2020-01-01 08:00,2020-01-01 16:00,0.084,0.013,0.101,28.198
2020-01-01 09:00,2020-01-01 17:00,0.017,0.005,0.027,27.591
2020-01-01 10:00,2020-01-01 18:00,0,0,0.001,26.879
2020-01-01 11:00,2020-01-01 19:00,0,0,0,26.449
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.072
2020-01-01 13:00,2020-01-01 21:00,0,0,0,25.848
2020-01-01 14:00,2020-01-01 22:00,0,0,0,25.727
2020-01-01 15:00,2020-01-01 23:00,0,0,0,25.411
2020-01-01 16:00,2020-01-02 00:00,0,0,0,25.008
2020-01-01 17:00,2020-01-02 01:00,0,0,0,24.811
2020-01-01 18:00,2020-01-02 02:00,0,0,0,24.682
2020-01-01 19:00,2020-01-02 03:00,0,0,0,24.435
2020-01-01 20:00,2020-01-02 04:00,0,0,0,24.233
2020-01-01 21:00,2020-01-02 05:00,0,0,0,24.187
2020-01-01 22:00,2020-01-02 06:00,0.003,0.003,0.008,24.254
2020-01-01 23:00,2020-01-02 07:00,0.044,0.009,0.057,24.673
2020-01-02 00:00,2020-01-02 08:00,0.116,0.014,0.135,25.087
2020-01-02 01:00,2020-01-02 09:00,0.201,0.021,0.225,25.582
2020-01-02 02:00,2020-01-02 10:00,0.277,0.029,0.309,26.205
2020-01-02 03:00,2020-01-02 11:00,0.328,0.034,0.366,27.024
2020-01-02 04:00,2020-01-02 12:00,0.360,0.043,0.399,27.641
2020-01-02 05:00,2020-01-02 13:00,0.377,0.062,0.404,28.052
2020-01-02 06:00,2020-01-02 14:00,0.388,0.105,0.375,28.345
2020-01-02 07:00,2020-01-02 15:00,0.334,0.123,0.288,28.292
2020-01-02 08:00,2020-01-02 16:00,0.230,0.107,0.177,27.867
2020-01-02 09:00,2020-01-02 17:00,0.079,0.046,0.062,27.162
2020-01-02 10:00,2020-01-02 18:00,0,0.001,0.001,26.342
2020-01-02 11:00,2020-01-02 19:00,0,0,0,25.869
2020-01-02 12:00,2020-01-02 20:00,0,0,0,25.137
2020-01-02 13:00,2020-01-02 21:00,0,0,0,24.325
2020-01-02 14:00,2020-01-02 22:00,0,0,0,24.001
2020-01-02 15:00,2020-01-02 23:00,0,0,0,23.854
2020-01-02 16:00,2020-01-03 00:00,0,0,0,23.702
2020-01-02 17:00,2020-01-03 01:00,0,0,0,23.589
2020-01-02 18:00,2020-01-03 02:00,0,0,0,23.534
2020-01-02 19:00,2020-01-03 03:00,0,0,0,23.576
2020-01-02 20:00,2020-01-03 04:00,0,0,0,23.723
2020-01-02 21:00,2020-01-03 05:00,0,0,0,23.835
2020-01-02 22:00,2020-01-03 06:00,0.005,0.005,0.011,23.820
2020-01-02 23:00,2020-01-03 07:00,0.054,0.012,0.066,24.016
2020-01-03 00:00,2020-01-03 08:00,0.131,0.017,0.149,24.552
2020-01-03 01:00,2020-01-03 09:00,0.207,0.021,0.233,25.004
2020-01-03 02:00,2020-01-03 10:00,0.247,0.019,0.282,25.726
2020-01-03 03:00,2020-01-03 11:00,0.267,0.017,0.308,26.220
2020-01-03 04:00,2020-01-03 12:00,0.285,0.019,0.329,26.522
2020-01-03 05:00,2020-01-03 13:00,0.257,0.017,0.298,26.737
2020-01-03 06:00,2020-01-03 14:00,0.210,0.015,0.244,26.763
2020-01-03 07:00,2020-01-03 15:00,0.142,0.012,0.169,26.602
2020-01-03 08:00,2020-01-03 16:00,0.073,0.008,0.092,26.259
2020-01-03 09:00,2020-01-03 17:00,0.018,0.005,0.030,25.766
2020-01-03 10:00,2020-01-03 18:00,0,0,0.001,25.084
2020-01-03 11:00,2020-01-03 19:00,0,0,0,24.520
2020-01-03 12:00,2020-01-03 20:00,0,0,0,24.180
2020-01-03 13:00,2020-01-03 21:00,0,0,0,23.966
2020-01-03 14:00,2020-01-03 22:00,0,0,0,23.786
2020-01-03 15:00,2020-01-03 23:00,0,0,0,23.595
2020-01-03 16:00,2020-01-04 00:00,0,0,0,23.387
2020-01-03 17:00,2020-01-04 01:00,0,0,0,23.195
2020-01-03 18:00,2020-01-04 02:00,0,0,0,22.979
2020-01-03 19:00,2020-01-04 03:00,0,0,0,22.749
2020-01-03 20:00,2020-01-04 04:00,0,0,0,22.644
2020-01-03 21:00,2020-01-04 05:00,0,0,0,22.740
2020-01-03 22:00,2020-01-04 06:00,0.035,0.035,0.020,22.858
2020-01-03 23:00,2020-01-04 07:00,0.189,0.109,0.123,23.947
2020-01-04 00:00,2020-01-04 08:00,0.403,0.271,0.220,25.038
2020-01-04 01:00,2020-01-04 09:00,0.541,0.379,0.300,26.268
2020-01-04 02:00,2020-01-04 10:00,0.617,0.442,0.353,27.850
2020-01-04 03:00,2020-01-04 11:00,0.641,0.443,0.392,28.727
2020-01-04 04:00,2020-01-04 12:00,0.641,0.433,0.404,29.120
2020-01-04 05:00,2020-01-04 13:00,0.620,0.423,0.384,29.248
2020-01-04 06:00,2020-01-04 14:00,0.547,0.353,0.346,29.103
2020-01-04 07:00,2020-01-04 15:00,0.387,0.203,0.276,28.661
2020-01-04 08:00,2020-01-04 16:00,0.258,0.147,0.171,28.167
2020-01-04 09:00,2020-01-04 17:00,0.065,0.037,0.054,27.493
2020-01-04 10:00,2020-01-04 18:00,0,0.001,0.001,26.534
2020-01-04 11:00,2020-01-04 19:00,0,0,0,25.763
2020-01-04 12:00,2020-01-04 20:00,0,0,0,25.318
2020-01-04 13:00,2020-01-04 21:00,0,0,0,25.018
2020-01-04 14:00,2020-01-04 22:00,0,0,0,24.778
2020-01-04 15:00,2020-01-04 23:00,0,0,0,24.529
2020-01-04 16:00,2020-01-05 00:00,0,0,0,24.251
2020-01-04 17:00,2020-01-05 01:00,0,0,0,24.012
2020-01-04 18:00,2020-01-05 02:00,0,0,0,23.804
2020-01-04 19:00,2020-01-05 03:00,0,0,0,23.670
2020-01-04 20:00,2020-01-05 04:00,0,0,0,23.605
2020-01-04 21:00,2020-01-05 05:00,0,0,0,23.505
2020-01-04 22:00,2020-01-05 06:00,0.018,0.018,0.015,23.430
2020-01-04 23:00,2020-01-05 07:00,0.107,0.046,0.092,23.985
2020-01-05 00:00,2020-01-05 08:00,0.210,0.062,0.195,24.786
2020-01-05 01:00,2020-01-05 09:00,0.317,0.084,0.301,25.521
2020-01-05 02:00,2020-01-05 10:00,0.443,0.144,0.404,26.660
2020-01-05 03:00,2020-01-05 11:00,0.555,0.249,0.456,27.942
2020-01-05 04:00,2020-01-05 12:00,0.595,0.310,0.456,28.721
2020-01-05 05:00,2020-01-05 13:00,0.543,0.253,0.439,28.998
2020-01-05 06:00,2020-01-05 14:00,0.450,0.186,0.377,28.909
2020-01-05 07:00,2020-01-05 15:00,0.292,0.092,0.267,28.465
2020-01-05 08:00,2020-01-05 16:00,0.169,0.059,0.154,27.896
2020-01-05 09:00,2020-01-05 17:00,0.056,0.028,0.053,27.228
2020-01-05 10:00,2020-01-05 18:00,0,0.001,0.001,26.316
2020-01-05 11:00,2020-01-05 19:00,0,0,0,25.671
2020-01-05 12:00,2020-01-05 20:00,0,0,0,25.410
