# Renewables.ninja Solar PV (Point API) - 2.058, 116.920 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "2.05839", "lon": "116.9203", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.329,0.173,0.225,24.757
2020-01-01 01:00,2020-01-01 09:00,0.433,0.205,0.326,25.521
2020-01-01 02:00,2020-01-01 10:00,0.502,0.219,0.406,26.519
2020-01-01 03:00,2020-01-01 11:00,0.533,0.217,0.455,27.366
2020-01-01 04:00,2020-01-01 12:00,0.507,0.172,0.464,27.603
2020-01-01 05:00,2020-01-01 13:00,0.427,0.110,0.418,27.536
2020-01-01 06:00,2020-01-01 14:00,0.306,0.058,0.317,27.214
2020-01-01 07:00,2020-01-01 15:00,0.158,0.020,0.179,26.717
2020-01-01 08:00,2020-01-01 16:00,0.056,0.007,0.073,26.152
2020-01-01 09:00,2020-01-01 17:00,0.012,0.004,0.022,25.629
2020-01-01 10:00,2020-01-01 18:00,0,0,0,24.958
2020-01-01 11:00,2020-01-01 19:00,0,0,0,24.528
2020-01-01 12:00,2020-01-01 20:00,0,0,0,24.291
2020-01-01 13:00,2020-01-01 21:00,0,0,0,24.081
2020-01-01 14:00,2020-01-01 22:00,0,0,0,23.859
2020-01-01 15:00,2020-01-01 23:00,0,0,0,23.513
2020-01-01 16:00,2020-01-02 00:00,0,0,0,23.144
2020-01-01 17:00,2020-01-02 01:00,0,0,0,23.033
2020-01-01 18:00,2020-01-02 02:00,0,0,0,22.923
2020-01-01 19:00,2020-01-02 03:00,0,0,0,22.846
2020-01-01 20:00,2020-01-02 04:00,0,0,0,22.748
2020-01-01 21:00,2020-01-02 05:00,0,0,0,22.531
2020-01-01 22:00,2020-01-02 06:00,0.038,0.040,0.018,22.396
2020-01-01 23:00,2020-01-02 07:00,0.283,0.219,0.121,23.231
2020-01-02 00:00,2020-01-02 08:00,0.523,0.442,0.204,24.183
2020-01-02 01:00,2020-01-02 09:00,0.648,0.570,0.259,25.273
2020-01-02 02:00,2020-01-02 10:00,0.651,0.508,0.333,26.821
2020-01-02 03:00,2020-01-02 11:00,0.649,0.456,0.387,27.612
2020-01-02 04:00,2020-01-02 12:00,0.643,0.434,0.401,28.046
2020-01-02 05:00,2020-01-02 13:00,0.607,0.395,0.387,28.218
2020-01-02 06:00,2020-01-02 14:00,0.531,0.328,0.344,28.055
2020-01-02 07:00,2020-01-02 15:00,0.331,0.144,0.262,27.460
2020-01-02 08:00,2020-01-02 16:00,0.140,0.046,0.132,26.749
2020-01-02 09:00,2020-01-02 17:00,0.025,0.011,0.031,25.956
2020-01-02 10:00,2020-01-02 18:00,0,0,0,25.088
2020-01-02 11:00,2020-01-02 19:00,0,0,0,24.495
2020-01-02 12:00,2020-01-02 20:00,0,0,0,24.195
2020-01-02 13:00,2020-01-02 21:00,0,0,0,23.943
2020-01-02 14:00,2020-01-02 22:00,0,0,0,23.747
2020-01-02 15:00,2020-01-02 23:00,0,0,0,23.592
2020-01-02 16:00,2020-01-03 00:00,0,0,0,23.467
2020-01-02 17:00,2020-01-03 01:00,0,0,0,23.336
2020-01-02 18:00,2020-01-03 02:00,0,0,0,23.183
2020-01-02 19:00,2020-01-03 03:00,0,0,0,23.019
2020-01-02 20:00,2020-01-03 04:00,0,0,0,22.890
2020-01-02 21:00,2020-01-03 05:00,0,0,0,22.761
2020-01-02 22:00,2020-01-03 06:00,0,0.001,0.005,22.650
2020-01-02 23:00,2020-01-03 07:00,0.029,0.006,0.042,22.938
2020-01-03 00:00,2020-01-03 08:00,0.096,0.009,0.117,23.371
2020-01-03 01:00,2020-01-03 09:00,0.180,0.015,0.206,23.999
2020-01-03 02:00,2020-01-03 10:00,0.260,0.022,0.292,24.243
2020-01-03 03:00,2020-01-03 11:00,0.318,0.029,0.355,24.633
2020-01-03 04:00,2020-01-03 12:00,0.364,0.042,0.400,25.202
2020-01-03 05:00,2020-01-03 13:00,0.359,0.050,0.387,25.686
2020-01-03 06:00,2020-01-03 14:00,0.244,0.025,0.273,25.640
2020-01-03 07:00,2020-01-03 15:00,0.146,0.014,0.170,25.278
2020-01-03 08:00,2020-01-03 16:00,0.065,0.008,0.083,24.886
2020-01-03 09:00,2020-01-03 17:00,0.013,0.004,0.023,24.490
2020-01-03 10:00,2020-01-03 18:00,0,0,0,23.893
2020-01-03 11:00,2020-01-03 19:00,0,0,0,23.405
2020-01-03 12:00,2020-01-03 20:00,0,0,0,23.141
2020-01-03 13:00,2020-01-03 21:00,0,0,0,22.979
2020-01-03 14:00,2020-01-03 22:00,0,0,0,22.780
2020-01-03 15:00,2020-01-03 23:00,0,0,0,22.539
2020-01-03 16:00,2020-01-04 00:00,0,0,0,22.279
2020-01-03 17:00,2020-01-04 01:00,0,0,0,22.081
2020-01-03 18:00,2020-01-04 02:00,0,0,0,22.001
2020-01-03 19:00,2020-01-04 03:00,0,0,0,21.913
2020-01-03 20:00,2020-01-04 04:00,0,0,0,21.763
2020-01-03 21:00,2020-01-04 05:00,0,0,0,21.577
2020-01-03 22:00,2020-01-04 06:00,0.009,0.009,0.013,21.517
2020-01-03 23:00,2020-01-04 07:00,0.114,0.045,0.100,22.338
2020-01-04 00:00,2020-01-04 08:00,0.369,0.221,0.223,23.315
2020-01-04 01:00,2020-01-04 09:00,0.518,0.328,0.312,24.273
2020-01-04 02:00,2020-01-04 10:00,0.544,0.288,0.393,25.758
2020-01-04 03:00,2020-01-04 11:00,0.565,0.273,0.441,26.783
2020-01-04 04:00,2020-01-04 12:00,0.585,0.299,0.446,27.180
2020-01-04 05:00,2020-01-04 13:00,0.586,0.340,0.408,27.427
2020-01-04 06:00,2020-01-04 14:00,0.506,0.278,0.357,27.355
2020-01-04 07:00,2020-01-04 15:00,0.289,0.098,0.255,26.713
2020-01-04 08:00,2020-01-04 16:00,0.096,0.020,0.107,25.779
2020-01-04 09:00,2020-01-04 17:00,0.015,0.006,0.025,24.899
2020-01-04 10:00,2020-01-04 18:00,0,0,0,24.219
