# Renewables.ninja Solar PV (Point API) - 1.839, 117.893 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "1.8387", "lon": "117.8926", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.233,0.073,0.212,26.592
2020-01-01 01:00,2020-01-01 09:00,0.338,0.095,0.318,27.019
2020-01-01 02:00,2020-01-01 10:00,0.404,0.100,0.398,27.443
2020-01-01 03:00,2020-01-01 11:00,0.459,0.118,0.453,27.885
2020-01-01 04:00,2020-01-01 12:00,0.460,0.114,0.459,28.047
2020-01-01 05:00,2020-01-01 13:00,0.385,0.075,0.400,27.972
2020-01-01 06:00,2020-01-01 14:00,0.297,0.052,0.312,27.815
2020-01-01 07:00,2020-01-01 15:00,0.159,0.021,0.180,27.535
2020-01-01 08:00,2020-01-01 16:00,0.058,0.008,0.076,27.185
2020-01-01 09:00,2020-01-01 17:00,0.007,0.003,0.016,26.798
2020-01-01 10:00,2020-01-01 18:00,0,0,0,26.492
2020-01-01 11:00,2020-01-01 19:00,0,0,0,26.372
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.293
2020-01-01 13:00,2020-01-01 21:00,0,0,0,26.193
2020-01-01 14:00,2020-01-01 22:00,0,0,0,26.059
2020-01-01 15:00,2020-01-01 23:00,0,0,0,25.875
2020-01-01 16:00,2020-01-02 00:00,0,0,0,25.687
2020-01-01 17:00,2020-01-02 01:00,0,0,0,25.503
2020-01-01 18:00,2020-01-02 02:00,0,0,0,25.358
2020-01-01 19:00,2020-01-02 03:00,0,0,0,25.314
2020-01-01 20:00,2020-01-02 04:00,0,0,0,25.245
2020-01-01 21:00,2020-01-02 05:00,0,0,0,25.136
2020-01-01 22:00,2020-01-02 06:00,0.044,0.043,0.022,25.141
2020-01-01 23:00,2020-01-02 07:00,0.184,0.106,0.122,25.684
2020-01-02 00:00,2020-01-02 08:00,0.332,0.173,0.232,26.285
2020-01-02 01:00,2020-01-02 09:00,0.440,0.212,0.332,26.858
2020-01-02 02:00,2020-01-02 10:00,0.569,0.328,0.396,27.659
2020-01-02 03:00,2020-01-02 11:00,0.621,0.378,0.426,28.161
2020-01-02 04:00,2020-01-02 12:00,0.625,0.380,0.431,28.465
2020-01-02 05:00,2020-01-02 13:00,0.552,0.279,0.424,28.543
2020-01-02 06:00,2020-01-02 14:00,0.397,0.136,0.356,28.306
2020-01-02 07:00,2020-01-02 15:00,0.219,0.049,0.222,27.818
2020-01-02 08:00,2020-01-02 16:00,0.086,0.017,0.098,27.291
2020-01-02 09:00,2020-01-02 17:00,0.016,0.007,0.025,26.832
2020-01-02 10:00,2020-01-02 18:00,0,0,0,26.345
2020-01-02 11:00,2020-01-02 19:00,0,0,0,26.035
2020-01-02 12:00,2020-01-02 20:00,0,0,0,25.803
2020-01-02 13:00,2020-01-02 21:00,0,0,0,25.619
2020-01-02 14:00,2020-01-02 22:00,0,0,0,25.472
2020-01-02 15:00,2020-01-02 23:00,0,0,0,25.341
2020-01-02 16:00,2020-01-03 00:00,0,0,0,25.254
2020-01-02 17:00,2020-01-03 01:00,0,0,0,25.212
2020-01-02 18:00,2020-01-03 02:00,0,0,0,25.195
2020-01-02 19:00,2020-01-03 03:00,0,0,0,25.147
2020-01-02 20:00,2020-01-03 04:00,0,0,0,25.062
2020-01-02 21:00,2020-01-03 05:00,0,0,0,24.957
2020-01-02 22:00,2020-01-03 06:00,0.001,0.002,0.007,24.869
2020-01-02 23:00,2020-01-03 07:00,0.033,0.006,0.047,24.990
2020-01-03 00:00,2020-01-03 08:00,0.098,0.009,0.120,25.206
2020-01-03 01:00,2020-01-03 09:00,0.173,0.013,0.202,25.456
2020-01-03 02:00,2020-01-03 10:00,0.244,0.018,0.279,25.600
2020-01-03 03:00,2020-01-03 11:00,0.302,0.024,0.342,25.793
2020-01-03 04:00,2020-01-03 12:00,0.318,0.027,0.360,26.057
2020-01-03 05:00,2020-01-03 13:00,0.264,0.019,0.302,26.134
2020-01-03 06:00,2020-01-03 14:00,0.201,0.015,0.233,26.029
2020-01-03 07:00,2020-01-03 15:00,0.133,0.012,0.158,25.840
2020-01-03 08:00,2020-01-03 16:00,0.065,0.008,0.083,25.641
2020-01-03 09:00,2020-01-03 17:00,0.012,0.004,0.022,25.401
2020-01-03 10:00,2020-01-03 18:00,0,0,0,25.037
2020-01-03 11:00,2020-01-03 19:00,0,0,0,24.799
2020-01-03 12:00,2020-01-03 20:00,0,0,0,24.688
2020-01-03 13:00,2020-01-03 21:00,0,0,0,24.607
2020-01-03 14:00,2020-01-03 22:00,0,0,0,24.501
2020-01-03 15:00,2020-01-03 23:00,0,0,0,24.408
2020-01-03 16:00,2020-01-04 00:00,0,0,0,24.343
2020-01-03 17:00,2020-01-04 01:00,0,0,0,24.288
2020-01-03 18:00,2020-01-04 02:00,0,0,0,24.247
2020-01-03 19:00,2020-01-04 03:00,0,0,0,24.205
2020-01-03 20:00,2020-01-04 04:00,0,0,0,24.113
2020-01-03 21:00,2020-01-04 05:00,0,0,0,24.004
2020-01-03 22:00,2020-01-04 06:00,0.021,0.019,0.019,23.995
2020-01-03 23:00,2020-01-04 07:00,0.136,0.058,0.114,24.545
2020-01-04 00:00,2020-01-04 08:00,0.309,0.142,0.232,25.057
2020-01-04 01:00,2020-01-04 09:00,0.427,0.186,0.337,25.468
2020-01-04 02:00,2020-01-04 10:00,0.505,0.212,0.417,26.219
2020-01-04 03:00,2020-01-04 11:00,0.544,0.221,0.464,26.849
2020-01-04 04:00,2020-01-04 12:00,0.530,0.195,0.472,27.082
2020-01-04 05:00,2020-01-04 13:00,0.465,0.144,0.433,27.137
2020-01-04 06:00,2020-01-04 14:00,0.335,0.075,0.335,26.937
2020-01-04 07:00,2020-01-04 15:00,0.175,0.026,0.192,26.462
2020-01-04 08:00,2020-01-04 16:00,0.066,0.010,0.083,25.926
2020-01-04 09:00,2020-01-04 17:00,0.013,0.005,0.022,25.500
2020-01-04 10:00,2020-01-04 18:00,0,0,0,25.164
2020-01-04 11:00,2020-01-04 19:00,0,0,0,24.990
2020-01-04 12:00,2020-01-04 20:00,0,0,0,24.898
2020-01-04 13:00,2020-01-04 21:00,0,0,0,24.833
2020-01-04 14:00,2020-01-04 22:00,0,0,0,24.800
2020-01-04 15:00,2020-01-04 23:00,0,0,0,24.717
2020-01-04 16:00,2020-01-05 00:00,0,0,0,24.556
2020-01-04 17:00,2020-01-05 01:00,0,0,0,24.386
2020-01-04 18:00,2020-01-05 02:00,0,0,0,24.329
2020-01-04 19:00,2020-01-05 03:00,0,0,0,24.380
2020-01-04 20:00,2020-01-05 04:00,0,0,0,24.460
2020-01-04 21:00,2020-01-05 05:00,0,0,0,24.455
2020-01-04 22:00,2020-01-05 06:00,0.006,0.005,0.011,24.425
2020-01-04 23:00,2020-01-05 07:00,0.053,0.011,0.065,24.772
2020-01-05 00:00,2020-01-05 08:00,0.119,0.013,0.139,25.087
2020-01-05 01:00,2020-01-05 09:00,0.185,0.016,0.213,25.311
2020-01-05 02:00,2020-01-05 10:00,0.237,0.017,0.272,25.397
2020-01-05 03:00,2020-01-05 11:00,0.272,0.018,0.313,25.501
2020-01-05 04:00,2020-01-05 12:00,0.288,0.020,0.330,25.669
2020-01-05 05:00,2020-01-05 13:00,0.279,0.023,0.317,25.809
2020-01-05 06:00,2020-01-05 14:00,0.236,0.023,0.265,25.834
2020-01-05 07:00,2020-01-05 15:00,0.191,0.028,0.208,25.815
2020-01-05 08:00,2020-01-05 16:00,0.118,0.028,0.124,25.696
2020-01-05 09:00,2020-01-05 17:00,0.029,0.013,0.035,25.455
2020-01-05 10:00,2020-01-05 18:00,0,0,0,25.131
2020-01-05 11:00,2020-01-05 19:00,0,0,0,24.950
2020-01-05 12:00,2020-01-05 20:00,0,0,0,24.877
2020-01-05 13:00,2020-01-05 21:00,0,0,0,24.822
2020-01-05 14:00,2020-01-05 22:00,0,0,0,24.708
2020-01-05 15:00,2020-01-05 23:00,0,0,0,24.481
2020-01-05 16:00,2020-01-06 00:00,0,0,0,24.238
2020-01-05 17:00,2020-01-06 01:00,0,0,0,24.120
2020-01-05 18:00,2020-01-06 02:00,0,0,0,24.076
2020-01-05 19:00,2020-01-06 03:00,0,0,0,24.038
2020-01-05 20:00,2020-01-06 04:00,0,0,0,24.016
2020-01-05 21:00,2020-01-06 05:00,0,0,0,24.010
2020-01-05 22:00,2020-01-06 06:00,0.007,0.006,0.013,24.030
2020-01-05 23:00,2020-01-06 07:00,0.068,0.016,0.078,24.470
