# Renewables.ninja Solar PV (Point API) - -1.198, 113.850 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-1.1985", "lon": "113.84963", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.368,0.237,0.208,24.653
2020-01-01 01:00,2020-01-01 08:00,0.517,0.349,0.295,25.849
2020-01-01 02:00,2020-01-01 09:00,0.596,0.405,0.358,27.640
2020-01-01 03:00,2020-01-01 10:00,0.626,0.409,0.403,28.617
2020-01-01 04:00,2020-01-01 11:00,0.654,0.456,0.402,29.209
2020-01-01 05:00,2020-01-01 12:00,0.629,0.428,0.393,29.442
2020-01-01 06:00,2020-01-01 13:00,0.573,0.382,0.355,29.384
2020-01-01 07:00,2020-01-01 14:00,0.411,0.216,0.296,28.958
2020-01-01 08:00,2020-01-01 15:00,0.268,0.140,0.190,28.395
2020-01-01 09:00,2020-01-01 16:00,0.069,0.031,0.065,27.843
2020-01-01 10:00,2020-01-01 17:00,0,0.003,0.004,26.891
2020-01-01 11:00,2020-01-01 18:00,0,0,0,26.184
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.687
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.270
2020-01-01 14:00,2020-01-01 21:00,0,0,0,24.927
2020-01-01 15:00,2020-01-01 22:00,0,0,0,24.674
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.456
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.217
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.000
2020-01-01 19:00,2020-01-02 02:00,0,0,0,23.851
2020-01-01 20:00,2020-01-02 03:00,0,0,0,23.915
2020-01-01 21:00,2020-01-02 04:00,0,0,0,23.817
2020-01-01 22:00,2020-01-02 05:00,0.003,0.005,0.007,23.695
2020-01-01 23:00,2020-01-02 06:00,0.062,0.022,0.065,24.172
2020-01-02 00:00,2020-01-02 07:00,0.161,0.032,0.169,24.820
2020-01-02 01:00,2020-01-02 08:00,0.255,0.041,0.270,25.441
