# Renewables.ninja Solar PV (Point API) - 1.062, 109.259 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "1.0623", "lon": "109.2593", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.313,0.203,0.176,25.506
2020-01-01 01:00,2020-01-01 08:00,0.446,0.271,0.280,26.570
2020-01-01 02:00,2020-01-01 09:00,0.474,0.217,0.374,27.557
2020-01-01 03:00,2020-01-01 10:00,0.534,0.238,0.439,28.405
2020-01-01 04:00,2020-01-01 11:00,0.520,0.187,0.471,28.836
2020-01-01 05:00,2020-01-01 12:00,0.499,0.170,0.460,29.000
2020-01-01 06:00,2020-01-01 13:00,0.391,0.097,0.389,28.784
2020-01-01 07:00,2020-01-01 14:00,0.230,0.034,0.250,28.255
2020-01-01 08:00,2020-01-01 15:00,0.117,0.016,0.136,27.720
2020-01-01 09:00,2020-01-01 16:00,0.039,0.008,0.053,27.109
2020-01-01 10:00,2020-01-01 17:00,0.001,0.002,0.007,26.520
2020-01-01 11:00,2020-01-01 18:00,0,0,0,26.073
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.814
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.600
2020-01-01 14:00,2020-01-01 21:00,0,0,0,25.383
2020-01-01 15:00,2020-01-01 22:00,0,0,0,25.163
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.960
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.793
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.659
2020-01-01 19:00,2020-01-02 02:00,0,0,0,24.534
2020-01-01 20:00,2020-01-02 03:00,0,0,0,24.424
2020-01-01 21:00,2020-01-02 04:00,0,0,0,24.407
2020-01-01 22:00,2020-01-02 05:00,0,0.001,0.001,24.356
2020-01-01 23:00,2020-01-02 06:00,0.034,0.015,0.039,24.815
2020-01-02 00:00,2020-01-02 07:00,0.142,0.042,0.137,25.675
2020-01-02 01:00,2020-01-02 08:00,0.301,0.102,0.265,26.578
2020-01-02 02:00,2020-01-02 09:00,0.403,0.132,0.365,27.429
2020-01-02 03:00,2020-01-02 10:00,0.493,0.180,0.439,28.319
2020-01-02 04:00,2020-01-02 11:00,0.537,0.212,0.470,28.868
2020-01-02 05:00,2020-01-02 12:00,0.508,0.183,0.460,28.993
2020-01-02 06:00,2020-01-02 13:00,0.439,0.142,0.405,28.810
2020-01-02 07:00,2020-01-02 14:00,0.335,0.101,0.312,28.472
2020-01-02 08:00,2020-01-02 15:00,0.214,0.066,0.200,28.001
2020-01-02 09:00,2020-01-02 16:00,0.092,0.034,0.089,27.445
2020-01-02 10:00,2020-01-02 17:00,0.006,0.007,0.010,26.721
2020-01-02 11:00,2020-01-02 18:00,0,0,0,26.175
2020-01-02 12:00,2020-01-02 19:00,0,0,0,25.882
2020-01-02 13:00,2020-01-02 20:00,0,0,0,25.627
2020-01-02 14:00,2020-01-02 21:00,0,0,0,25.409
2020-01-02 15:00,2020-01-02 22:00,0,0,0,25.197
