# Renewables.ninja Solar PV (Point API) - 0.136, 116.679 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Makassar, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Makassar", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "0.13623", "lon": "116.6786", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 08:00,0.369,0.215,0.235,25.979
2020-01-01 01:00,2020-01-01 09:00,0.489,0.278,0.333,27.297
2020-01-01 02:00,2020-01-01 10:00,0.533,0.260,0.416,28.412
2020-01-01 03:00,2020-01-01 11:00,0.532,0.207,0.470,29.013
2020-01-01 04:00,2020-01-01 12:00,0.512,0.170,0.479,29.262
2020-01-01 05:00,2020-01-01 13:00,0.427,0.104,0.430,29.162
2020-01-01 06:00,2020-01-01 14:00,0.294,0.047,0.316,28.830
2020-01-01 07:00,2020-01-01 15:00,0.165,0.021,0.188,28.397
2020-01-01 08:00,2020-01-01 16:00,0.070,0.009,0.088,27.891
2020-01-01 09:00,2020-01-01 17:00,0.016,0.005,0.026,27.321
2020-01-01 10:00,2020-01-01 18:00,0,0,0,26.693
2020-01-01 11:00,2020-01-01 19:00,0,0,0,26.317
2020-01-01 12:00,2020-01-01 20:00,0,0,0,26.098
2020-01-01 13:00,2020-01-01 21:00,0,0,0,25.964
2020-01-01 14:00,2020-01-01 22:00,0,0,0,25.804
2020-01-01 15:00,2020-01-01 23:00,0,0,0,25.518
