# Renewables.ninja Solar PV (Point API) - -2.324, 111.845 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-2.32407", "lon": "111.844626", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.085,0.011,0.103,24.973
2020-01-01 01:00,2020-01-01 08:00,0.188,0.023,0.210,26.719
2020-01-01 02:00,2020-01-01 09:00,0.293,0.041,0.319,27.715
2020-01-01 03:00,2020-01-01 10:00,0.374,0.060,0.403,28.749
2020-01-01 04:00,2020-01-01 11:00,0.452,0.103,0.466,29.822
2020-01-01 05:00,2020-01-01 12:00,0.492,0.159,0.467,30.665
2020-01-01 06:00,2020-01-01 13:00,0.527,0.269,0.408,31.119
2020-01-01 07:00,2020-01-01 14:00,0.481,0.290,0.321,30.805
2020-01-01 08:00,2020-01-01 15:00,0.269,0.120,0.213,29.673
2020-01-01 09:00,2020-01-01 16:00,0.113,0.055,0.094,28.725
2020-01-01 10:00,2020-01-01 17:00,0.007,0.009,0.009,27.077
2020-01-01 11:00,2020-01-01 18:00,0,0,0,26.096
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.700
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.402
2020-01-01 14:00,2020-01-01 21:00,0,0,0,25.158
2020-01-01 15:00,2020-01-01 22:00,0,0,0,24.947
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.758
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.594
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.430
2020-01-01 19:00,2020-01-02 02:00,0,0,0,24.298
2020-01-01 20:00,2020-01-02 03:00,0,0,0,24.172
2020-01-01 21:00,2020-01-02 04:00,0,0,0,24.026
2020-01-01 22:00,2020-01-02 05:00,0.003,0.006,0.007,24.014
2020-01-01 23:00,2020-01-02 06:00,0.078,0.034,0.071,25.222
2020-01-02 00:00,2020-01-02 07:00,0.164,0.038,0.168,26.557
2020-01-02 01:00,2020-01-02 08:00,0.248,0.042,0.263,27.764
2020-01-02 02:00,2020-01-02 09:00,0.294,0.034,0.326,27.813
2020-01-02 03:00,2020-01-02 10:00,0.334,0.034,0.377,28.048
2020-01-02 04:00,2020-01-02 11:00,0.334,0.029,0.382,28.179
2020-01-02 05:00,2020-01-02 12:00,0.283,0.019,0.328,28.110
2020-01-02 06:00,2020-01-02 13:00,0.183,0.009,0.220,27.677
2020-01-02 07:00,2020-01-02 14:00,0.133,0.008,0.163,27.357
2020-01-02 08:00,2020-01-02 15:00,0.079,0.006,0.102,27.043
2020-01-02 09:00,2020-01-02 16:00,0.029,0.004,0.044,26.820
2020-01-02 10:00,2020-01-02 17:00,0,0.001,0.005,26.197
2020-01-02 11:00,2020-01-02 18:00,0,0,0,25.909
2020-01-02 12:00,2020-01-02 19:00,0,0,0,25.772
2020-01-02 13:00,2020-01-02 20:00,0,0,0,25.563
2020-01-02 14:00,2020-01-02 21:00,0,0,0,25.430
2020-01-02 15:00,2020-01-02 22:00,0,0,0,25.238
2020-01-02 16:00,2020-01-02 23:00,0,0,0,25.112
2020-01-02 17:00,2020-01-03 00:00,0,0,0,25.010
2020-01-02 18:00,2020-01-03 01:00,0,0,0,24.505
2020-01-02 19:00,2020-01-03 02:00,0,0,0,24.274
2020-01-02 20:00,2020-01-03 03:00,0,0,0,24.001
2020-01-02 21:00,2020-01-03 04:00,0,0,0,23.809
2020-01-02 22:00,2020-01-03 05:00,0,0.001,0.004,23.720
2020-01-02 23:00,2020-01-03 06:00,0.040,0.010,0.051,24.401
2020-01-03 00:00,2020-01-03 07:00,0.125,0.023,0.137,25.195
2020-01-03 01:00,2020-01-03 08:00,0.221,0.034,0.237,26.119
2020-01-03 02:00,2020-01-03 09:00,0.310,0.046,0.332,27.142
2020-01-03 03:00,2020-01-03 10:00,0.395,0.069,0.420,28.215
2020-01-03 04:00,2020-01-03 11:00,0.459,0.103,0.471,28.897
2020-01-03 05:00,2020-01-03 12:00,0.490,0.149,0.471,29.632
2020-01-03 06:00,2020-01-03 13:00,0.423,0.122,0.407,29.714
2020-01-03 07:00,2020-01-03 14:00,0.304,0.076,0.300,29.193
2020-01-03 08:00,2020-01-03 15:00,0.167,0.037,0.173,28.488
2020-01-03 09:00,2020-01-03 16:00,0.050,0.012,0.062,27.583
2020-01-03 10:00,2020-01-03 17:00,0.002,0.003,0.006,26.179
2020-01-03 11:00,2020-01-03 18:00,0,0,0,25.503
2020-01-03 12:00,2020-01-03 19:00,0,0,0,25.091
2020-01-03 13:00,2020-01-03 20:00,0,0,0,24.705
2020-01-03 14:00,2020-01-03 21:00,0,0,0,24.427
2020-01-03 15:00,2020-01-03 22:00,0,0,0,24.173
2020-01-03 16:00,2020-01-03 23:00,0,0,0,23.909
2020-01-03 17:00,2020-01-04 00:00,0,0,0,23.654
2020-01-03 18:00,2020-01-04 01:00,0,0,0,23.399
2020-01-03 19:00,2020-01-04 02:00,0,0,0,23.178
2020-01-03 20:00,2020-01-04 03:00,0,0,0,22.998
2020-01-03 21:00,2020-01-04 04:00,0,0,0,22.828
2020-01-03 22:00,2020-01-04 05:00,0.010,0.014,0.008,22.807
2020-01-03 23:00,2020-01-04 06:00,0.148,0.094,0.091,23.845
2020-01-04 00:00,2020-01-04 07:00,0.362,0.240,0.203,26.976
2020-01-04 01:00,2020-01-04 08:00,0.487,0.313,0.300,28.661
2020-01-04 02:00,2020-01-04 09:00,0.570,0.361,0.374,29.986
2020-01-04 03:00,2020-01-04 10:00,0.597,0.348,0.432,30.877
2020-01-04 04:00,2020-01-04 11:00,0.585,0.298,0.466,31.250
2020-01-04 05:00,2020-01-04 12:00,0.534,0.227,0.460,31.153
2020-01-04 06:00,2020-01-04 13:00,0.435,0.146,0.402,30.674
2020-01-04 07:00,2020-01-04 14:00,0.305,0.083,0.296,29.943
2020-01-04 08:00,2020-01-04 15:00,0.181,0.049,0.179,29.177
2020-01-04 09:00,2020-01-04 16:00,0.065,0.021,0.071,28.354
2020-01-04 10:00,2020-01-04 17:00,0.003,0.004,0.007,27.104
2020-01-04 11:00,2020-01-04 18:00,0,0,0,26.354
2020-01-04 12:00,2020-01-04 19:00,0,0,0,25.992
2020-01-04 13:00,2020-01-04 20:00,0,0,0,25.686
2020-01-04 14:00,2020-01-04 21:00,0,0,0,25.424
2020-01-04 15:00,2020-01-04 22:00,0,0,0,25.200
2020-01-04 16:00,2020-01-04 23:00,0,0,0,25.004
2020-01-04 17:00,2020-01-05 00:00,0,0,0,24.914
2020-01-04 18:00,2020-01-05 01:00,0,0,0,24.892
2020-01-04 19:00,2020-01-05 02:00,0,0,0,24.771
2020-01-04 20:00,2020-01-05 03:00,0,0,0,24.570
2020-01-04 21:00,2020-01-05 04:00,0,0,0,24.327
2020-01-04 22:00,2020-01-05 05:00,0,0.002,0.004,24.282
2020-01-04 23:00,2020-01-05 06:00,0.035,0.010,0.045,25.030
2020-01-05 00:00,2020-01-05 07:00,0.119,0.021,0.133,26.740
2020-01-05 01:00,2020-01-05 08:00,0.279,0.067,0.278,29.189
2020-01-05 02:00,2020-01-05 09:00,0.381,0.092,0.382,29.560
2020-01-05 03:00,2020-01-05 10:00,0.464,0.126,0.460,30.145
2020-01-05 04:00,2020-01-05 11:00,0.485,0.130,0.486,30.609
2020-01-05 05:00,2020-01-05 12:00,0.435,0.095,0.452,30.519
2020-01-05 06:00,2020-01-05 13:00,0.399,0.099,0.400,30.294
2020-01-05 07:00,2020-01-05 14:00,0.278,0.058,0.287,29.773
2020-01-05 08:00,2020-01-05 15:00,0.167,0.037,0.175,29.782
2020-01-05 09:00,2020-01-05 16:00,0.061,0.017,0.070,28.612
2020-01-05 10:00,2020-01-05 17:00,0.004,0.006,0.009,27.247
2020-01-05 11:00,2020-01-05 18:00,0,0,0,26.456
2020-01-05 12:00,2020-01-05 19:00,0,0,0,26.074
2020-01-05 13:00,2020-01-05 20:00,0,0,0,25.791
2020-01-05 14:00,2020-01-05 21:00,0,0,0,25.598
2020-01-05 15:00,2020-01-05 22:00,0,0,0,25.399
2020-01-05 16:00,2020-01-05 23:00,0,0,0,25.241
2020-01-05 17:00,2020-01-06 00:00,0,0,0,25.081
2020-01-05 18:00,2020-01-06 01:00,0,0,0,24.918
2020-01-05 19:00,2020-01-06 02:00,0,0,0,24.945
2020-01-05 20:00,2020-01-06 03:00,0,0,0,24.917
2020-01-05 21:00,2020-01-06 04:00,0,0,0,24.759
2020-01-05 22:00,2020-01-06 05:00,0.001,0.002,0.005,24.686
2020-01-05 23:00,2020-01-06 06:00,0.040,0.011,0.050,25.178
2020-01-06 00:00,2020-01-06 07:00,0.116,0.018,0.132,26.202
2020-01-06 01:00,2020-01-06 08:00,0.216,0.030,0.236,27.270
2020-01-06 02:00,2020-01-06 09:00,0.286,0.034,0.317,27.994
2020-01-06 03:00,2020-01-06 10:00,0.368,0.050,0.405,28.911
2020-01-06 04:00,2020-01-06 11:00,0.426,0.073,0.460,29.621
2020-01-06 05:00,2020-01-06 12:00,0.413,0.073,0.444,29.979
2020-01-06 06:00,2020-01-06 13:00,0.346,0.057,0.373,29.907
2020-01-06 07:00,2020-01-06 14:00,0.242,0.036,0.265,29.505
2020-01-06 08:00,2020-01-06 15:00,0.124,0.017,0.144,28.977
2020-01-06 09:00,2020-01-06 16:00,0.041,0.008,0.055,28.308
2020-01-06 10:00,2020-01-06 17:00,0,0.002,0.005,27.086
2020-01-06 11:00,2020-01-06 18:00,0,0,0,26.479
2020-01-06 12:00,2020-01-06 19:00,0,0,0,26.139
2020-01-06 13:00,2020-01-06 20:00,0,0,0,25.811
2020-01-06 14:00,2020-01-06 21:00,0,0,0,25.465
2020-01-06 15:00,2020-01-06 22:00,0,0,0,25.143
2020-01-06 16:00,2020-01-06 23:00,0,0,0,24.858
2020-01-06 17:00,2020-01-07 00:00,0,0,0,24.595
2020-01-06 18:00,2020-01-07 01:00,0,0,0,24.363
2020-01-06 19:00,2020-01-07 02:00,0,0,0,24.189
2020-01-06 20:00,2020-01-07 03:00,0,0,0,24.070
2020-01-06 21:00,2020-01-07 04:00,0,0,0,23.940
2020-01-06 22:00,2020-01-07 05:00,0.001,0.003,0.005,23.814
2020-01-06 23:00,2020-01-07 06:00,0.060,0.021,0.064,24.385
2020-01-07 00:00,2020-01-07 07:00,0.183,0.056,0.171,25.935
2020-01-07 01:00,2020-01-07 08:00,0.334,0.114,0.297,27.887
2020-01-07 02:00,2020-01-07 09:00,0.449,0.165,0.398,29.140
2020-01-07 03:00,2020-01-07 10:00,0.522,0.205,0.462,30.185
2020-01-07 04:00,2020-01-07 11:00,0.540,0.209,0.486,30.760
2020-01-07 05:00,2020-01-07 12:00,0.494,0.162,0.467,30.712
2020-01-07 06:00,2020-01-07 13:00,0.420,0.124,0.403,30.208
2020-01-07 07:00,2020-01-07 14:00,0.307,0.081,0.300,29.482
2020-01-07 08:00,2020-01-07 15:00,0.161,0.035,0.169,28.869
2020-01-07 09:00,2020-01-07 16:00,0.048,0.012,0.060,27.593
2020-01-07 10:00,2020-01-07 17:00,0.002,0.003,0.006,26.364
2020-01-07 11:00,2020-01-07 18:00,0,0,0,25.689
2020-01-07 12:00,2020-01-07 19:00,0,0,0,25.338
