# Renewables.ninja Solar PV (Point API) - 0.342, 110.053 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "0.3417", "lon": "110.0535", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.333,0.218,0.184,24.354
2020-01-01 01:00,2020-01-01 08:00,0.478,0.308,0.283,25.823
2020-01-01 02:00,2020-01-01 09:00,0.523,0.283,0.374,27.388
2020-01-01 03:00,2020-01-01 10:00,0.581,0.316,0.430,28.583
2020-01-01 04:00,2020-01-01 11:00,0.601,0.323,0.455,29.295
2020-01-01 05:00,2020-01-01 12:00,0.500,0.173,0.460,29.378
2020-01-01 06:00,2020-01-01 13:00,0.341,0.063,0.359,28.960
2020-01-01 07:00,2020-01-01 14:00,0.194,0.023,0.220,28.444
2020-01-01 08:00,2020-01-01 15:00,0.093,0.010,0.114,28.064
2020-01-01 09:00,2020-01-01 16:00,0.031,0.006,0.045,27.444
2020-01-01 10:00,2020-01-01 17:00,0,0.001,0.005,26.739
2020-01-01 11:00,2020-01-01 18:00,0,0,0,26.250
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.918
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.618
2020-01-01 14:00,2020-01-01 21:00,0,0,0,25.307
2020-01-01 15:00,2020-01-01 22:00,0,0,0,25.037
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.827
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.721
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.571
2020-01-01 19:00,2020-01-02 02:00,0,0,0,24.312
2020-01-01 20:00,2020-01-02 03:00,0,0,0,24.072
2020-01-01 21:00,2020-01-02 04:00,0,0,0,23.872
2020-01-01 22:00,2020-01-02 05:00,0,0.001,0.002,23.640
2020-01-01 23:00,2020-01-02 06:00,0.068,0.037,0.057,23.984
2020-01-02 00:00,2020-01-02 07:00,0.262,0.138,0.180,24.977
2020-01-02 01:00,2020-01-02 08:00,0.415,0.218,0.291,26.145
2020-01-02 02:00,2020-01-02 09:00,0.482,0.218,0.383,27.414
2020-01-02 03:00,2020-01-02 10:00,0.500,0.182,0.448,28.457
2020-01-02 04:00,2020-01-02 11:00,0.506,0.165,0.475,28.970
2020-01-02 05:00,2020-01-02 12:00,0.454,0.118,0.451,29.066
2020-01-02 06:00,2020-01-02 13:00,0.383,0.089,0.385,28.903
2020-01-02 07:00,2020-01-02 14:00,0.263,0.050,0.274,28.510
2020-01-02 08:00,2020-01-02 15:00,0.147,0.027,0.160,28.021
2020-01-02 09:00,2020-01-02 16:00,0.049,0.011,0.061,27.477
2020-01-02 10:00,2020-01-02 17:00,0.001,0.002,0.006,26.741
2020-01-02 11:00,2020-01-02 18:00,0,0,0,26.421
2020-01-02 12:00,2020-01-02 19:00,0,0,0,26.058
2020-01-02 13:00,2020-01-02 20:00,0,0,0,25.654
2020-01-02 14:00,2020-01-02 21:00,0,0,0,25.307
2020-01-02 15:00,2020-01-02 22:00,0,0,0,24.991
2020-01-02 16:00,2020-01-02 23:00,0,0,0,24.707
2020-01-02 17:00,2020-01-03 00:00,0,0,0,24.458
2020-01-02 18:00,2020-01-03 01:00,0,0,0,24.220
2020-01-02 19:00,2020-01-03 02:00,0,0,0,24.022
2020-01-02 20:00,2020-01-03 03:00,0,0,0,23.911
2020-01-02 21:00,2020-01-03 04:00,0,0,0,23.905
2020-01-02 22:00,2020-01-03 05:00,0,0.001,0.001,23.917
2020-01-02 23:00,2020-01-03 06:00,0.032,0.012,0.040,24.099
2020-01-03 00:00,2020-01-03 07:00,0.099,0.015,0.114,24.553
2020-01-03 01:00,2020-01-03 08:00,0.174,0.019,0.196,25.123
2020-01-03 02:00,2020-01-03 09:00,0.244,0.022,0.275,25.749
2020-01-03 03:00,2020-01-03 10:00,0.275,0.020,0.315,26.211
2020-01-03 04:00,2020-01-03 11:00,0.284,0.018,0.328,26.708
2020-01-03 05:00,2020-01-03 12:00,0.258,0.015,0.301,26.982
2020-01-03 06:00,2020-01-03 13:00,0.209,0.012,0.246,27.013
2020-01-03 07:00,2020-01-03 14:00,0.154,0.010,0.184,26.898
2020-01-03 08:00,2020-01-03 15:00,0.090,0.008,0.112,26.645
2020-01-03 09:00,2020-01-03 16:00,0.032,0.005,0.047,26.345
2020-01-03 10:00,2020-01-03 17:00,0.001,0.001,0.006,26.052
2020-01-03 11:00,2020-01-03 18:00,0,0,0,25.878
2020-01-03 12:00,2020-01-03 19:00,0,0,0,25.649
2020-01-03 13:00,2020-01-03 20:00,0,0,0,25.378
2020-01-03 14:00,2020-01-03 21:00,0,0,0,25.114
2020-01-03 15:00,2020-01-03 22:00,0,0,0,24.893
2020-01-03 16:00,2020-01-03 23:00,0,0,0,24.644
2020-01-03 17:00,2020-01-04 00:00,0,0,0,24.278
2020-01-03 18:00,2020-01-04 01:00,0,0,0,23.941
2020-01-03 19:00,2020-01-04 02:00,0,0,0,23.715
2020-01-03 20:00,2020-01-04 03:00,0,0,0,23.540
2020-01-03 21:00,2020-01-04 04:00,0,0,0,23.399
2020-01-03 22:00,2020-01-04 05:00,0,0.002,0.003,23.275
2020-01-03 23:00,2020-01-04 06:00,0.085,0.048,0.066,23.789
2020-01-04 00:00,2020-01-04 07:00,0.240,0.118,0.174,24.878
2020-01-04 01:00,2020-01-04 08:00,0.354,0.149,0.282,25.941
2020-01-04 02:00,2020-01-04 09:00,0.429,0.155,0.374,26.916
2020-01-04 03:00,2020-01-04 10:00,0.503,0.190,0.441,27.902
2020-01-04 04:00,2020-01-04 11:00,0.523,0.191,0.470,28.499
2020-01-04 05:00,2020-01-04 12:00,0.500,0.173,0.457,28.816
2020-01-04 06:00,2020-01-04 13:00,0.406,0.112,0.392,28.774
2020-01-04 07:00,2020-01-04 14:00,0.294,0.071,0.291,28.473
2020-01-04 08:00,2020-01-04 15:00,0.215,0.069,0.197,28.157
2020-01-04 09:00,2020-01-04 16:00,0.085,0.031,0.084,27.655
