# Renewables.ninja Solar PV (Point API) - 0.548, 109.746 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Pontianak, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Pontianak", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "0.54766", "lon": "109.745975", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-01 00:00,2020-01-01 07:00,0.326,0.213,0.182,24.572
2020-01-01 01:00,2020-01-01 08:00,0.467,0.293,0.283,26.032
2020-01-01 02:00,2020-01-01 09:00,0.510,0.265,0.375,27.487
2020-01-01 03:00,2020-01-01 10:00,0.557,0.272,0.438,28.511
2020-01-01 04:00,2020-01-01 11:00,0.557,0.242,0.471,29.123
2020-01-01 05:00,2020-01-01 12:00,0.498,0.169,0.461,29.312
2020-01-01 06:00,2020-01-01 13:00,0.367,0.078,0.376,29.027
2020-01-01 07:00,2020-01-01 14:00,0.192,0.022,0.219,28.454
2020-01-01 08:00,2020-01-01 15:00,0.092,0.010,0.113,27.980
2020-01-01 09:00,2020-01-01 16:00,0.031,0.005,0.045,27.302
2020-01-01 10:00,2020-01-01 17:00,0,0.002,0.005,26.539
2020-01-01 11:00,2020-01-01 18:00,0,0,0,25.996
2020-01-01 12:00,2020-01-01 19:00,0,0,0,25.660
2020-01-01 13:00,2020-01-01 20:00,0,0,0,25.351
2020-01-01 14:00,2020-01-01 21:00,0,0,0,25.038
2020-01-01 15:00,2020-01-01 22:00,0,0,0,24.756
2020-01-01 16:00,2020-01-01 23:00,0,0,0,24.513
2020-01-01 17:00,2020-01-02 00:00,0,0,0,24.354
2020-01-01 18:00,2020-01-02 01:00,0,0,0,24.220
2020-01-01 19:00,2020-01-02 02:00,0,0,0,24.009
2020-01-01 20:00,2020-01-02 03:00,0,0,0,23.760
2020-01-01 21:00,2020-01-02 04:00,0,0,0,23.582
2020-01-01 22:00,2020-01-02 05:00,0,0.001,0.002,23.450
2020-01-01 23:00,2020-01-02 06:00,0.058,0.030,0.052,24.010
2020-01-02 00:00,2020-01-02 07:00,0.254,0.134,0.175,25.041
2020-01-02 01:00,2020-01-02 08:00,0.426,0.238,0.286,26.308
2020-01-02 02:00,2020-01-02 09:00,0.498,0.249,0.376,27.611
2020-01-02 03:00,2020-01-02 10:00,0.526,0.225,0.442,28.599
2020-01-02 04:00,2020-01-02 11:00,0.531,0.203,0.472,29.113
2020-01-02 05:00,2020-01-02 12:00,0.478,0.146,0.456,29.205
2020-01-02 06:00,2020-01-02 13:00,0.403,0.108,0.393,29.020
2020-01-02 07:00,2020-01-02 14:00,0.290,0.067,0.290,28.631
2020-01-02 08:00,2020-01-02 15:00,0.165,0.036,0.172,28.139
2020-01-02 09:00,2020-01-02 16:00,0.058,0.015,0.069,27.588
2020-01-02 10:00,2020-01-02 17:00,0.002,0.003,0.008,26.781
2020-01-02 11:00,2020-01-02 18:00,0,0,0,26.247
2020-01-02 12:00,2020-01-02 19:00,0,0,0,25.832
2020-01-02 13:00,2020-01-02 20:00,0,0,0,25.454
2020-01-02 14:00,2020-01-02 21:00,0,0,0,25.130
2020-01-02 15:00,2020-01-02 22:00,0,0,0,24.847
2020-01-02 16:00,2020-01-02 23:00,0,0,0,24.587
2020-01-02 17:00,2020-01-03 00:00,0,0,0,24.347
2020-01-02 18:00,2020-01-03 01:00,0,0,0,24.120
2020-01-02 19:00,2020-01-03 02:00,0,0,0,23.928
2020-01-02 20:00,2020-01-03 03:00,0,0,0,23.797
2020-01-02 21:00,2020-01-03 04:00,0,0,0,23.754
2020-01-02 22:00,2020-01-03 05:00,0,0.001,0.001,23.736
2020-01-02 23:00,2020-01-03 06:00,0.032,0.012,0.039,24.050
2020-01-03 00:00,2020-01-03 07:00,0.105,0.018,0.118,24.678
2020-01-03 01:00,2020-01-03 08:00,0.182,0.022,0.203,25.345
2020-01-03 02:00,2020-01-03 09:00,0.244,0.023,0.275,26.005
2020-01-03 03:00,2020-01-03 10:00,0.278,0.021,0.318,26.520
2020-01-03 04:00,2020-01-03 11:00,0.290,0.020,0.335,27.006
2020-01-03 05:00,2020-01-03 12:00,0.263,0.016,0.306,27.237
2020-01-03 06:00,2020-01-03 13:00,0.206,0.012,0.243,27.220
2020-01-03 07:00,2020-01-03 14:00,0.149,0.009,0.180,27.093
2020-01-03 08:00,2020-01-03 15:00,0.088,0.007,0.111,26.868
2020-01-03 09:00,2020-01-03 16:00,0.032,0.005,0.048,26.577
2020-01-03 10:00,2020-01-03 17:00,0.001,0.002,0.006,26.149
